order_id,billing1_location,billing1_location_type,billing1_viewport,billing2_location,billing2_location_type,billing2_viewport,shipping1_location,shipping1_location_type,shipping1_viewport,shipping2_location,shipping2_location_type,shipping2_viewport
142787,"{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
142788,"{'lat': 23.8185695, 'lng': 90.4391441}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8199143302915, 'lng': 90.4417778}, 'southwest': {'lat': 23.8172163697085, 'lng': 90.4361668}}",_,_,_,"{'lat': 23.8185695, 'lng': 90.4391441}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8199143302915, 'lng': 90.4417778}, 'southwest': {'lat': 23.8172163697085, 'lng': 90.4361668}}",_,_,_
142789,_,_,_,_,_,_,_,_,_,_,_,_
142790,"{'lat': 23.8120981, 'lng': 90.4390795}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8134664802915, 'lng': 90.44109850000001}, 'southwest': {'lat': 23.8107685197085, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8120981, 'lng': 90.4390795}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8134664802915, 'lng': 90.44109850000001}, 'southwest': {'lat': 23.8107685197085, 'lng': 90.4372669}}",_,_,_
142791,_,_,_,_,_,_,_,_,_,_,_,_
142793,_,_,_,_,_,_,_,_,_,_,_,_
142794,_,_,_,_,_,_,_,_,_,_,_,_
142796,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142797,_,_,_,_,_,_,_,_,_,_,_,_
142798,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
142799,"{'lat': 23.8228162, 'lng': 90.4361447}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82281620000002, 'lng': 90.4410357}, 'southwest': {'lat': 23.81071049999997, 'lng': 90.4316125}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8228162, 'lng': 90.4361447}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82281620000002, 'lng': 90.4410357}, 'southwest': {'lat': 23.81071049999997, 'lng': 90.4316125}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
142800,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142804,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
142809,_,_,_,_,_,_,_,_,_,_,_,_
142810,_,_,_,_,_,_,_,_,_,_,_,_
142811,_,_,_,_,_,_,_,_,_,_,_,_
142814,_,_,_,_,_,_,_,_,_,_,_,_
142816,_,_,_,_,_,_,_,_,_,_,_,_
142819,_,_,_,_,_,_,_,_,_,_,_,_
142821,_,_,_,_,_,_,_,_,_,_,_,_
142823,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142825,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142830,_,_,_,_,_,_,_,_,_,_,_,_
142834,"{'lat': 23.8172205, 'lng': 90.4291959}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8187005802915, 'lng': 90.4305118802915}, 'southwest': {'lat': 23.8160026197085, 'lng': 90.4278139197085}}",_,_,_,"{'lat': 23.8172205, 'lng': 90.4291959}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8187005802915, 'lng': 90.4305118802915}, 'southwest': {'lat': 23.8160026197085, 'lng': 90.4278139197085}}",_,_,_
142835,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142836,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
142847,"{'lat': 23.8223108, 'lng': 90.4398889}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8236317802915, 'lng': 90.4414371}, 'southwest': {'lat': 23.82093381970849, 'lng': 90.437944}}",_,_,_,"{'lat': 23.8223108, 'lng': 90.4398889}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8236317802915, 'lng': 90.4414371}, 'southwest': {'lat': 23.82093381970849, 'lng': 90.437944}}",_,_,_
142848,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
142849,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142857,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
142858,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
142859,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
142860,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
142861,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142862,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
142863,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
142865,_,_,_,_,_,_,_,_,_,_,_,_
142867,_,_,_,_,_,_,_,_,_,_,_,_
142880,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142881,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
142885,"{'lat': 23.8244052, 'lng': 90.43314099999999}",APPROXIMATE,"{'northeast': {'lat': 23.8278822, 'lng': 90.43783309999999}, 'southwest': {'lat': 23.8220179, 'lng': 90.42912129999999}}",_,_,_,"{'lat': 23.8244052, 'lng': 90.43314099999999}",APPROXIMATE,"{'northeast': {'lat': 23.8278822, 'lng': 90.43783309999999}, 'southwest': {'lat': 23.8220179, 'lng': 90.42912129999999}}",_,_,_
142891,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
142892,_,_,_,_,_,_,_,_,_,_,_,_
142893,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
142894,"{'lat': 23.7980259, 'lng': 90.43583249999999}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.79937673029151, 'lng': 90.43722153029151}, 'southwest': {'lat': 23.7966787697085, 'lng': 90.43452356970849}}",_,_,_,"{'lat': 23.7980259, 'lng': 90.43583249999999}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.79937673029151, 'lng': 90.43722153029151}, 'southwest': {'lat': 23.7966787697085, 'lng': 90.43452356970849}}",_,_,_
142895,"{'lat': 23.8203925, 'lng': 90.4404169}",ROOFTOP,"{'northeast': {'lat': 23.8217743802915, 'lng': 90.44176303029151}, 'southwest': {'lat': 23.8190764197085, 'lng': 90.4390650697085}}",_,_,_,"{'lat': 23.8203925, 'lng': 90.4404169}",ROOFTOP,"{'northeast': {'lat': 23.8217743802915, 'lng': 90.44176303029151}, 'southwest': {'lat': 23.8190764197085, 'lng': 90.4390650697085}}",_,_,_
142896,"{'lat': 23.8172205, 'lng': 90.4291959}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8187005802915, 'lng': 90.4305118802915}, 'southwest': {'lat': 23.8160026197085, 'lng': 90.4278139197085}}",_,_,_,"{'lat': 23.8172205, 'lng': 90.4291959}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8187005802915, 'lng': 90.4305118802915}, 'southwest': {'lat': 23.8160026197085, 'lng': 90.4278139197085}}",_,_,_
142899,_,_,_,_,_,_,_,_,_,_,_,_
142900,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142963,_,_,_,_,_,_,_,_,_,_,_,_
142964,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142965,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142973,"{'lat': 23.8246337, 'lng': 90.364616}",ROOFTOP,"{'northeast': {'lat': 23.8259602802915, 'lng': 90.36600628029151}, 'southwest': {'lat': 23.8232623197085, 'lng': 90.36330831970851}}",_,_,_,"{'lat': 23.8246337, 'lng': 90.364616}",ROOFTOP,"{'northeast': {'lat': 23.8259602802915, 'lng': 90.36600628029151}, 'southwest': {'lat': 23.8232623197085, 'lng': 90.36330831970851}}",_,_,_
142974,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
142976,_,_,_,_,_,_,_,_,_,_,_,_
142977,_,_,_,_,_,_,_,_,_,_,_,_
142979,_,_,_,_,_,_,_,_,_,_,_,_
142980,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142982,"{'lat': 23.8172205, 'lng': 90.4291959}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8187005802915, 'lng': 90.4305118802915}, 'southwest': {'lat': 23.8160026197085, 'lng': 90.4278139197085}}",_,_,_,"{'lat': 23.8172205, 'lng': 90.4291959}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8187005802915, 'lng': 90.4305118802915}, 'southwest': {'lat': 23.8160026197085, 'lng': 90.4278139197085}}",_,_,_
142985,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142986,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_
142992,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
142994,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
142996,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
142997,_,_,_,_,_,_,_,_,_,_,_,_
142998,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
143000,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
143006,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
143007,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
143010,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
143013,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
143019,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
143020,"{'lat': 23.8120981, 'lng': 90.4390795}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8134664802915, 'lng': 90.44109850000001}, 'southwest': {'lat': 23.8107685197085, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8120981, 'lng': 90.4390795}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8134664802915, 'lng': 90.44109850000001}, 'southwest': {'lat': 23.8107685197085, 'lng': 90.4372669}}",_,_,_
143021,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
143022,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
143024,"{'lat': 23.8088163, 'lng': 90.4291872}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8103331302915, 'lng': 90.4304889}, 'southwest': {'lat': 23.8076351697085, 'lng': 90.4276896}}",_,_,_,"{'lat': 23.8088163, 'lng': 90.4291872}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8103331302915, 'lng': 90.4304889}, 'southwest': {'lat': 23.8076351697085, 'lng': 90.4276896}}",_,_,_
143025,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
